[15-12-2015 19:38:58]: Pluz. hat Bonus mit Waffe 30 an Part 7 getroffen, Schaden: 9.9000006
[02-01-2016 03:24:27]: Alexesh hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: Alexesh hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: IceTeaBoY hat Alexesh mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:24:27]: Alexesh hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:24:27]: Alexesh hat IceTeaBoY mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:24:27]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:24:28]: [Utm]Nimo hat IceTeaBoY mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:25:05]: Alexesh hat haitor mit Waffe 33 an Part 5 getroffen, Schaden: 12
[02-01-2016 03:25:16]: Alexesh hat haitor mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 03:26:38]: [Utm]Nimo hat Dex mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:26:40]: Dex hat Alexesh mit Waffe 24 an Part 8 getroffen, Schaden: 30
[02-01-2016 03:26:48]: [Utm]Nimo hat Dex mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:27:03]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:04]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:08]: [Utm]Nimo hat Dex mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:27:08]: Dex hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:27:10]: Dex hat haitor mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:27:11]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:11]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:11]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:11]: haitor hat Dex mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:27:12]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:14]: Dex hat [Utm]Nimo mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:27:15]: haitor hat Dex mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:27:16]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:27:16]: haitor hat Dex mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:31:41]: Makaveli187 hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:43:24]: [Utm]Nimo hat Dex mit Waffe 33 an Part 9 getroffen, Schaden: 20
[02-01-2016 03:44:12]: Bonus hat Makaveli187 mit Waffe 33 an Part 4 getroffen, Schaden: 10
[02-01-2016 03:44:22]: Makaveli187 hat Bonus mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 03:44:30]: Bonus hat Siloxis mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 03:44:54]: Bonus hat Dex mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 03:45:02]: Siloxis hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:45:03]: Siloxis hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:45:03]: Siloxis hat Alexesh mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:45:03]: Siloxis hat Alexesh mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:45:03]: Siloxis hat Alexesh mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:45:04]: Siloxis hat Alexesh mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 03:45:04]: Siloxis hat Alexesh mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:45:04]: Siloxis hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:45:05]: Siloxis hat Alexesh mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:45:30]: [Utm]Nimo hat Siloxis mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:45:30]: [Utm]Nimo hat Siloxis mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:45:30]: [Utm]Nimo hat Siloxis mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:45:32]: [Utm]Nimo hat Siloxis mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:45:33]: Siloxis hat [Utm]Nimo mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:45:33]: [Utm]Nimo hat Siloxis mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:45:34]: [Utm]Nimo hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:45:41]: Dex hat [Utm]Nimo mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 03:45:42]: Dex hat [Utm]Nimo mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 03:45:42]: Dex hat [Utm]Nimo mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:45:42]: Dex hat [Utm]Nimo mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 03:45:46]: Bonus hat Dex mit Waffe 33 an Part 3 getroffen, Schaden: 15
[02-01-2016 03:45:52]: [Utm]Nimo hat Makaveli187 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:45:52]: [Utm]Nimo hat Makaveli187 mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 03:45:53]: Makaveli187 hat [Utm]Nimo mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:04]: Alexesh hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:04]: Alexesh hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:11]: Siloxis hat Dex mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:46:11]: Makaveli187 hat [Utm]Nimo mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:46:13]: Alexesh hat Makaveli187 mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:46:13]: Alexesh hat Makaveli187 mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:46:15]: Makaveli187 hat Alexesh mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:46:17]: Makaveli187 hat Alexesh mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:46:18]: Makaveli187 hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:18]: Bonus hat Siloxis mit Waffe 33 an Part 6 getroffen, Schaden: 12
[02-01-2016 03:46:18]: Makaveli187 hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:18]: Makaveli187 hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:18]: Makaveli187 hat Alexesh mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:19]: Makaveli187 hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:46:19]: Makaveli187 hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:46:19]: Makaveli187 hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:46:19]: Dex hat Alexesh mit Waffe 31 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:46:20]: Makaveli187 hat Alexesh mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:46:21]: Makaveli187 hat [Utm]Nimo mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 03:46:21]: Makaveli187 hat [Utm]Nimo mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:34]: Siloxis hat [Utm]Nimo mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:46:34]: [Utm]Nimo hat Siloxis mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:46:34]: [Utm]Nimo hat Siloxis mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:46:41]: Bonus hat Dex mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:46:41]: Bonus hat Dex mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:46:44]: Bonus hat Dex mit Waffe 31 an Part 7 getroffen, Schaden: 6
[02-01-2016 03:46:47]: Bonus hat Dex mit Waffe 31 an Part 8 getroffen, Schaden: 6
[02-01-2016 03:46:48]: Bonus hat Dex mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:46:48]: Bonus hat Dex mit Waffe 31 an Part 6 getroffen, Schaden: 6
[02-01-2016 03:47:18]: Bonus hat Makaveli187 mit Waffe 33 an Part 7 getroffen, Schaden: 12
[02-01-2016 03:47:18]: haitor hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:47:23]: haitor hat Dex mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:47:25]: Makaveli187 hat haitor mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:47:27]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:27]: haitor hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:27]: haitor hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:28]: haitor hat Makaveli187 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:28]: haitor hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:28]: haitor hat Makaveli187 mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:28]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:28]: Makaveli187 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:28]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:29]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:29]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:29]: haitor hat Makaveli187 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:29]: haitor hat Makaveli187 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:29]: haitor hat Makaveli187 mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 8 getroffen, Schaden: 7
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 7 getroffen, Schaden: 7
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:47:52]: haitor hat Quickmop8 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:53]: haitor hat Quickmop8 mit Waffe 29 an Part 4 getroffen, Schaden: 6
[02-01-2016 03:47:53]: Bonus hat Quickmop8 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:47:53]: haitor hat Quickmop8 mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:53]: Quickmop8 hat Bonus mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:53]: haitor hat Quickmop8 mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:47:53]: haitor hat Quickmop8 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:53]: haitor hat Bonus mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:47:53]: haitor hat Bonus mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:47:53]: Quickmop8 hat Bonus mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:53]: haitor hat Bonus mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:53]: Bonus hat Quickmop8 mit Waffe 24 an Part 3 getroffen, Schaden: 17.5
[02-01-2016 03:47:53]: haitor hat Bonus mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:54]: haitor hat Quickmop8 mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:54]: haitor hat Quickmop8 mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:54]: haitor hat Quickmop8 mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:54]: Bonus hat Quickmop8 mit Waffe 24 an Part 3 getroffen, Schaden: 17.5
[02-01-2016 03:47:54]: haitor hat Quickmop8 mit Waffe 29 an Part 9 getroffen, Schaden: 12
[02-01-2016 03:47:54]: Quickmop8 hat haitor mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:54]: Quickmop8 hat haitor mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:54]: Quickmop8 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:54]: Quickmop8 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:54]: Quickmop8 hat haitor mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:55]: Quickmop8 hat haitor mit Waffe 29 an Part 6 getroffen, Schaden: 7
[02-01-2016 03:47:55]: Quickmop8 hat haitor mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:55]: Quickmop8 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:55]: Quickmop8 hat haitor mit Waffe 29 an Part 5 getroffen, Schaden: 7
[02-01-2016 03:47:55]: Quickmop8 hat haitor mit Waffe 29 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:47:56]: Bonus hat Quickmop8 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:52:16]: Siloxis hat Makaveli187 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:52:24]: Makaveli187 hat Siloxis mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:52:26]: Siloxis hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:52:30]: Makaveli187 hat Siloxis mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:52:34]: Siloxis hat Makaveli187 mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 03:52:34]: Makaveli187 hat Siloxis mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:52:38]: Siloxis hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:52:39]: Siloxis hat Makaveli187 mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 03:52:41]: Siloxis hat Makaveli187 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:53:02]: Makaveli187 hat Quickmop8 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:53:11]: Quickmop8 hat Siloxis mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:53:16]: Siloxis hat Quickmop8 mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 03:53:32]: Siloxis hat Quickmop8 mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:53:33]: Siloxis hat Quickmop8 mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 3 getroffen, Schaden: 8
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:56:26]: Dex hat Quickmop8 mit Waffe 31 an Part 4 getroffen, Schaden: 5
[02-01-2016 03:56:27]: Dex hat Quickmop8 mit Waffe 31 an Part 5 getroffen, Schaden: 6
[02-01-2016 03:56:35]: Quickmop8 hat Dex mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 03:56:36]: Dex hat Quickmop8 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:56:47]: Dex hat Quickmop8 mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 03:56:48]: Dex hat Quickmop8 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 03:56:49]: Quickmop8 hat Dex mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 03:56:49]: Dex hat Quickmop8 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:12:46]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:12:51]: Siloxis hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:13:03]: Siloxis hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:13:05]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:13:05]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:14:44]: Bonus hat Siloxis mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:14:46]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:14:46]: Bonus hat Siloxis mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:14:48]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:14:49]: Siloxis hat Bonus mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:14:50]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:14:55]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:14:57]: Siloxis hat Bonus mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:15:02]: Siloxis hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:16:45]: Bonus hat Siloxis mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:16:46]: Siloxis hat Bonus mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:16:50]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:16:52]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:16:53]: Bonus hat Siloxis mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:27]: Bonus hat haitor mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:17:29]: haitor hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:17:33]: haitor hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:35]: Bonus hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:36]: haitor hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:36]: Bonus hat haitor mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:17:37]: haitor hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:39]: Bonus hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:17:40]: haitor hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:19:42]: haitor hat Bonus mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:19:43]: Bonus hat haitor mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:19:48]: haitor hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:19:52]: Bonus hat haitor mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:19:53]: Bonus hat haitor mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:20:03]: Bonus hat Siloxis mit Waffe 24 an Part 4 getroffen, Schaden: 30
[02-01-2016 04:20:17]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:20:19]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:20:20]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:20:33]: Siloxis hat Bonus mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:20:33]: Siloxis hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:20:34]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:20:35]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:22:26]: Makaveli187 hat haitor mit Waffe 24 an Part 7 getroffen, Schaden: 30
[02-01-2016 04:22:26]: haitor hat Makaveli187 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:28]: Makaveli187 hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:30]: haitor hat Makaveli187 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:22:30]: Makaveli187 hat haitor mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:22:31]: haitor hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:22:31]: Makaveli187 hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:34]: Makaveli187 hat haitor mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:22:35]: haitor hat Makaveli187 mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:37]: Makaveli187 hat haitor mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:37]: Makaveli187 hat haitor mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:22:54]: Makaveli187 hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:22:54]: Bonus hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:22:56]: Makaveli187 hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:23:07]: Bonus hat Makaveli187 mit Waffe 24 an Part 5 getroffen, Schaden: 30
[02-01-2016 04:23:08]: Makaveli187 hat Bonus mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:23:10]: Makaveli187 hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:23:11]: Bonus hat Makaveli187 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:23:12]: Makaveli187 hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:23:13]: Bonus hat Makaveli187 mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:24:01]: Bonus hat Siloxis mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:24:02]: Siloxis hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:24:05]: Siloxis hat Bonus mit Waffe 24 an Part 6 getroffen, Schaden: 30
[02-01-2016 04:24:07]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
[02-01-2016 04:24:08]: Siloxis hat Bonus mit Waffe 24 an Part 3 getroffen, Schaden: 35
[02-01-2016 04:24:09]: Bonus hat Siloxis mit Waffe 24 an Part 9 getroffen, Schaden: 70
